id,completion_date,group,user,job_id,tool,host,duration,queue_time,status,resources1,resources2,resources3,resources4,resources5
41668,16/07/2023 10:09:59,/proj/vm.juser-vlsi,juser-vlsi,6207667,vm_remote_job2,hl-xn124,33s,0s,Done,CORES/1,RAM/512,,,
41669,16/07/2023 10:10:02,/proj/vm.juser-vlsi,juser-vlsi,6207675,vm_remote_job2,hl-xn126,35s,0s,Done,CORES/1,RAM/256,,,
41670,16/07/2023 10:10:05,/proj/vm.juser-vlsi,juser-vlsi,6207671,vm_remote_job2,hl-xn127,39s,0s,Done,CORES/1,RAM/128,,,
41671,16/07/2023 10:10:07,/time/users.avis,avis,6207685,xrun,hl-xn134,27s,0s,Failed,linux64,RAM/1024,CORES/1,,
41672,16/07/2023 10:10:09,/proj/vm.juser-vlsi,juser-vlsi,6207651,vm_remote_job2,hl-xn127,44s,0s,Done,CORES/1,RAM/128,,,
41673,16/07/2023 10:10:11,/proj/vm.juser-vlsi,juser-vlsi,6207683,vm_remote_job2,hl-xn124,44s,0s,Done,CORES/1,RAM/512,,,
41674,16/07/2023 10:10:14,/proj/vm.juser-vlsi,juser-vlsi,6207700,vm_remote_job2,hl-xn127,6s,0s,Done,CORES/1,RAM/8000,License:Xcelium_Single_Core#1,,
41675,16/07/2023 10:10:17,/proj/vm.juser-vlsi,juser-vlsi,6207704,vm_remote_job2,hl-xn127,8s,0s,Done,CORES/1,RAM/256,License:Xcelium_Single_Core#1,,
41676,16/07/2023 10:10:18,/proj/vm.juser-vlsi,juser-vlsi,6207708,vm_remote_job2,hl-xn124,7s,0s,Done,CORES/1,RAM/8000,License:Xcelium_Single_Core#1,,
41677,16/07/2023 10:10:21,/proj/users.ci,ci,6207714,xrun,hl-xn134,5s,0s,Done,CORES/1,RAM/512,,,
41678,16/07/2023 10:10:23,/proj/vm.juser-vlsi,juser-vlsi,6207690,vm_remote_job2,hl-xn121,24s,0s,Done,CORES/1,RAM/512,,,
41679,16/07/2023 10:10:28,/proj/vm.juser-vlsi,juser-vlsi,6207719,vm_remote_job2,hl-xn127,10s,0s,Done,CORES/1,RAM/2000,License:Xcelium_Single_Core#1,,
41680,16/07/2023 10:10:34,/proj/users.ci,ci,6207723,xrun,hl-xn134,12s,0s,Failed,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,Limit:cluster_sim_ci#1,
41681,16/07/2023 10:10:41,/proj/vm.juser-vlsi,juser-vlsi,6207721,vm_remote_job2,hl-xn124,23s,0s,Done,CORES/1,RAM/2000,License:Xcelium_Single_Core#1,,
41682,16/07/2023 10:10:51,/proj/vm.juser-vlsi,juser-vlsi,6207729,vm_remote_job2,hl-xn121,28s,0s,Done,CORES/1,RAM/2000,License:Xcelium_Single_Core#1,,
41683,16/07/2023 10:10:54,/proj/vm.juser-vlsi,juser-vlsi,6207733,vm_remote_job2,hl-xn124,13s,0s,Done,CORES/1,RAM/256,License:Xcelium_Single_Core#1,,
41684,16/07/2023 10:11:01,/proj/vm.juser-vlsi,juser-vlsi,6207655,vm_remote_job2,hl-xn127,1m35s,0s,Done,CORES/1,RAM/512,,,
41685,16/07/2023 10:11:02,/proj/vm.juser-vlsi,juser-vlsi,6207659,vm_remote_job2,hl-xn126,1m36s,0s,Done,CORES/1,RAM/512,,,
41686,16/07/2023 10:11:03,/proj/vm.juser-vlsi,juser-vlsi,6207688,vm_remote_job2,hl-xn121,1m10s,0s,Done,CORES/1,RAM/2000,,,
41687,16/07/2023 10:11:15,/proj/vm.juser-vlsi,juser-vlsi,6207692,vm_remote_job2,hl-xn124,1m16s,0s,Done,CORES/1,RAM/10000,,,
41688,16/07/2023 10:11:20,/proj/vm.juser-vlsi,juser-vlsi,6207737,vm_remote_job2,hl-xn121,29s,0s,Done,CORES/1,RAM/256,License:Xcelium_Single_Core#1,,
41689,16/07/2023 10:11:22,/proj/vm.juser-vlsi,juser-vlsi,6207696,vm_remote_job2,hl-xn126,1m20s,0s,Done,CORES/1,RAM/128,,,
41690,16/07/2023 10:11:30,/proj/vm.juser-vlsi,juser-vlsi,6207710,vm_remote_job2,hl-xn127,1m15s,0s,Done,CORES/1,RAM/2000,License:Xcelium_Single_Core#1,,
41691,16/07/2023 10:11:39,/proj/vm.juser-vlsi,juser-vlsi,6207755,vm_remote_job2,hl-xn121,19s,0s,Done,CORES/1,RAM/2000,License:Xcelium_Single_Core#1,,
41692,16/07/2023 10:11:42,/proj/vm.juser-vlsi,juser-vlsi,6207741,vm_remote_job2,hl-xn124,47s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
41693,16/07/2023 10:11:43,/proj/vm.juser-vlsi,juser-vlsi,6207745,vm_remote_job2,hl-xn127,42s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41694,16/07/2023 10:12:01,/proj/vm.juser-vlsi,juser-vlsi,6207763,vm_remote_job2,hl-xn121,22s,0s,Done,CORES/1,RAM/8000,License:Xcelium_Single_Core#1,,
41695,16/07/2023 10:12:08,/proj/vm.juser-vlsi,juser-vlsi,6207773,vm_remote_job2,hl-xn121,6s,0s,Done,CORES/1,RAM/128,License:Xcelium_Single_Core#1,,
41696,16/07/2023 10:12:11,/proj/vm.juser-vlsi,juser-vlsi,6207647,vm_remote_job2,hl-xn126,2m46s,0s,Done,CORES/1,RAM/2000,,,
41697,16/07/2023 10:12:14,/proj/vm.juser-vlsi,juser-vlsi,6207769,vm_remote_job2,hl-xn127,31s,0s,Done,CORES/1,RAM/20000,License:Xcelium_Single_Core#1,,
41698,16/07/2023 10:12:15,/proj/vm.juser-vlsi,juser-vlsi,6207761,vm_remote_job2,hl-xn127,45s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41699,16/07/2023 10:12:30,/proj/vm.juser-vlsi,juser-vlsi,6207751,vm_remote_job2,hl-xn121,1m27s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41700,16/07/2023 10:12:34,/proj/vm.juser-vlsi,juser-vlsi,6207759,vm_remote_job2,hl-xn126,1m12s,0s,Done,CORES/1,RAM/2000,License:Xcelium_Single_Core#1,,
41701,16/07/2023 10:12:37,/proj/vm.juser-vlsi,juser-vlsi,6207788,vm_remote_job2,hl-xn134,18s,0s,Done,CORES/1,RAM/8000,License:Xcelium_Single_Core#1,,
41702,16/07/2023 10:12:42,/proj/users.ofirf,ofirf,6207783,vmanager,hl-xn127,24s,0s,Done,CORES/1,RAM/1536,,,
41703,16/07/2023 10:12:42,/proj/vm.juser-vlsi,juser-vlsi,6207767,vm_remote_job2,hl-xn124,1m00s,0s,Done,CORES/1,RAM/2000,License:Xcelium_Single_Core#1,,
41704,16/07/2023 10:12:47,/proj/users.juser-vlsi,juser-vlsi,6207796,vm_remote_job2,hl-xn127,5s,0s,Done,CORES/1,RAM/20480MB,License:AscentLintBase#1,,
41705,16/07/2023 10:12:52,/proj/users.juser-vlsi,juser-vlsi,6207800,vm_remote_job2,hl-xn127,5s,0s,Done,CORES/1,RAM/20480MB,License:AscentLintBase#1,,
41706,16/07/2023 10:12:59,/proj/vm.juser-vlsi,juser-vlsi,6207790,vm_remote_job2,hl-xn121,29s,0s,Done,CORES/1,RAM/8000,License:Xcelium_Single_Core#1,,
41707,16/07/2023 10:13:05,/proj/vm.juser-vlsi,juser-vlsi,6207794,vm_remote_job2,hl-xn134,28s,0s,Done,CORES/1,RAM/20000,License:Xcelium_Single_Core#1,,
41708,16/07/2023 10:13:15,/proj/vm.juser-vlsi,juser-vlsi,6207779,vm_remote_job2,hl-xn126,1m04s,0s,Done,CORES/1,RAM/8000,License:Xcelium_Single_Core#1,,
41709,16/07/2023 10:13:21,/proj/vm.juser-vlsi,juser-vlsi,6207810,vm_remote_job2,hl-xn134,16s,0s,Done,CORES/1,RAM/2000,License:Xcelium_Single_Core#1,,
41710,16/07/2023 10:13:22,/proj/vm.juser-vlsi,juser-vlsi,6207749,vm_remote_job2,hl-xn126,2m20s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41711,16/07/2023 10:13:30,/proj/vm.juser-vlsi,juser-vlsi,6207753,vm_remote_job2,hl-xn124,2m14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41712,16/07/2023 10:13:36,/time/users.avis,avis,6207812,xrun,hl-xn134,27s,0s,Failed,linux64,RAM/1024,CORES/1,,
41713,16/07/2023 10:13:55,/proj/vm.juser-vlsi,juser-vlsi,6207808,vm_remote_job2,hl-xn121,56s,0s,Done,CORES/1,RAM/2000,License:Xcelium_Single_Core#1,,
41714,16/07/2023 10:13:58,/proj/vm.juser-vlsi,juser-vlsi,6207792,vm_remote_job2,hl-xn126,1m24s,0s,Done,CORES/1,RAM/20000,License:Xcelium_Single_Core#1,,
41715,16/07/2023 10:14:03,/proj/vm.juser-vlsi,juser-vlsi,6207802,vm_remote_job2,hl-xn127,1m11s,0s,Done,CORES/1,RAM/2000,License:Xcelium_Single_Core#1,,
41716,16/07/2023 10:14:25,/proj/vm.ofirf,ofirf,6207804,vm_remote_job2,hl-xn124,1m31s,0s,Done,CORES/1,RAM/512,,,
41717,16/07/2023 10:14:38,/proj/vm.juser-vlsi,juser-vlsi,6207781,vm_remote_job2,hl-xn127,2m24s,0s,Done,CORES/1,RAM/8000,License:Xcelium_Single_Core#1,,
41718,16/07/2023 10:15:34,/proj/vm.juser-vlsi,juser-vlsi,6207777,vm_remote_job2,hl-xn121,3m26s,0s,Done,CORES/1,RAM/20000,License:Xcelium_Single_Core#1,,
41719,16/07/2023 10:16:16,/time/users.mannyn,mannyn,6207854,simvision,hl-xn127,1s,0s,Failed,CORES/0,RAM/1024,License:Affirma_sim_analysis_env#1,,
41720,16/07/2023 10:16:49,/time/users.avis,avis,6207863,xrun,hl-xn121,10s,0s,Failed,linux64,RAM/1024,CORES/1,,
41721,16/07/2023 10:17:00,/proj/vm.juser-vlsi,juser-vlsi,6207731,vm_remote_job2,hl-xn127,6m32s,0s,Done,CORES/1,RAM/2000,License:Xcelium_Single_Core#1,,
41722,16/07/2023 10:17:14,/time/users.mannyn,mannyn,6168058,simvision,hl-xn134,2d13h,0s,Done,CORES/0,RAM/1024,License:Affirma_sim_analysis_env#1,,
41723,16/07/2023 10:17:15,/proj/users.juser-vlsi,juser-vlsi,6207642,vmanager,hl-xn134,8m13s,0s,Done,CORES/1,RAM/1536,,,
41724,16/07/2023 10:17:18,/proj/users.mannyn,mannyn,6207243,vmanager,hl-xn134,1h23m,0s,Done,CORES/1,RAM/1536,,,
41725,16/07/2023 10:17:26,/time/users.mannyn,mannyn,6207899,simvision,hl-xn134,1s,0s,Failed,CORES/0,RAM/1024,License:Affirma_sim_analysis_env#1,,
41726,16/07/2023 10:17:32,/proj/users.juser-vlsi,juser-vlsi,6207892,vm_remote_job2,hl-xn127,32s,0s,Done,linux64,RAM/1024,CORES/1,,
41727,16/07/2023 10:17:33,/time/users.mannyn,mannyn,6207901,simvision,hl-xn134,1s,0s,Failed,CORES/0,RAM/1024,License:Affirma_sim_analysis_env#1,,
41728,16/07/2023 10:17:47,/proj/users.juser-vlsi,juser-vlsi,6207903,vmanager,hl-xn134,11s,0s,Done,CORES/1,RAM/1536,,,
41729,16/07/2023 10:17:51,/time/users.avis,avis,6207896,xrun,hl-xn121,50s,0s,Failed,linux64,RAM/1024,CORES/1,,
41730,16/07/2023 10:18:41,/proj/vm.ofirf,ofirf,6207838,vm_remote_job2,hl-xn134,4m14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41731,16/07/2023 10:18:47,/proj/vm.ofirf,ofirf,6207846,vm_remote_job2,hl-xn134,4m20s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41732,16/07/2023 10:19:35,/proj/vm.ofirf,ofirf,6207848,vm_remote_job2,hl-xn137,5m07s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41733,16/07/2023 10:19:54,/proj/vm.ofirf,ofirf,6207844,vm_remote_job2,hl-xn134,5m27s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41734,16/07/2023 10:20:06,/proj/vm.ofirf,ofirf,6207840,vm_remote_job2,hl-xn134,5m39s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41735,16/07/2023 10:20:37,/proj/vm.ofirf,ofirf,6207910,vm_remote_job2,hl-xn134,1m49s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41736,16/07/2023 10:20:50,/proj/vm.ofirf,ofirf,6207852,vm_remote_job2,hl-xn137,6m22s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41737,16/07/2023 10:21:15,/time/users.juser-vlsi,juser-vlsi,6207922,rm,hl-xn137,1s,0s,Done,CORES/1,RAM/10GB,,,
41738,16/07/2023 10:21:16,/time/users.juser-vlsi,juser-vlsi,6207926,cp,hl-xn134,1s,0s,Failed,CORES/1,RAM/10GB,,,
41739,16/07/2023 10:21:17,/proj/vm.ofirf,ofirf,6207842,vm_remote_job2,hl-xn134,6m50s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41740,16/07/2023 10:21:19,/proj/vm.ofirf,ofirf,6207874,vm_remote_job2,hl-xn121,4m31s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41741,16/07/2023 10:21:24,/proj/vm.ofirf,ofirf,6207880,vm_remote_job2,hl-xn127,4m35s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41742,16/07/2023 10:22:26,/proj/vm.ofirf,ofirf,6207918,vm_remote_job2,hl-xn134,1m48s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41743,16/07/2023 10:22:33,/proj/vm.ofirf,ofirf,6207872,vm_remote_job2,hl-xn126,5m45s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41744,16/07/2023 10:22:49,/proj/vm.ofirf,ofirf,6207826,vm_remote_job2,hl-xn124,8m24s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41745,16/07/2023 10:23:27,/proj/users.sharonr,sharonr,6207945,vmanager,hl-xn124,17s,0s,Done,CORES/1,RAM/1536,,,
41746,16/07/2023 10:23:40,/proj/vm.ofirf,ofirf,6207834,vm_remote_job2,hl-xn124,9m14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41747,16/07/2023 10:23:57,/proj/vm.ofirf,ofirf,6207836,vm_remote_job2,hl-xn134,9m31s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41748,16/07/2023 10:24:22,/proj/vm.ofirf,ofirf,6207930,vm_remote_job2,hl-xn137,3m03s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41749,16/07/2023 10:24:37,/proj/vm.ofirf,ofirf,6207878,vm_remote_job2,hl-xn121,7m48s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41750,16/07/2023 10:24:52,/proj/vm.ofirf,ofirf,6207908,vm_remote_job2,hl-xn134,6m10s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41751,16/07/2023 10:24:59,/proj/users.danielp,danielp,6207817,xrun,hl-xn126,11m20s,0s,Done,CORES/1,RAM/10000,,,
41752,16/07/2023 10:25:10,/proj/vm.sharonr,sharonr,6207950,vm_remote_job2,hl-xn124,1m33s,0s,Done,CORES/1,RAM/512,,,
41753,16/07/2023 10:25:28,/proj/vm.sharonr,sharonr,6207978,vm_remote_job2,hl-xn127,16s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41754,16/07/2023 10:25:38,/time/users.sharonr,sharonr,6166459,simvision,hl-xn137,2d18h,0s,Done,CORES/0,RAM/1024,License:Affirma_sim_analysis_env#1,,
41755,16/07/2023 10:26:09,/proj/users.mannyn,mannyn,6207440,xrun,hl-xn121,59m18s,0s,Done,CORES/1,RAM/12000,License:Xcelium_Single_Core#1,License:MM_lpddr4#1,
41756,16/07/2023 10:26:31,/proj/vm.ofirf,ofirf,6207868,vm_remote_job2,hl-xn127,9m43s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41757,16/07/2023 10:26:59,/proj/vm.ofirf,ofirf,6207916,vm_remote_job2,hl-xn134,6m53s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41758,16/07/2023 10:27:30,/proj/vm.sharonr,sharonr,6207964,vm_remote_job2,hl-xn126,2m19s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41759,16/07/2023 10:27:31,/proj/vm.ofirf,ofirf,6207941,vm_remote_job2,hl-xn127,4m57s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41760,16/07/2023 10:28:16,/proj/vm.ofirf,ofirf,6207954,vm_remote_job2,hl-xn124,4m36s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41761,16/07/2023 10:28:34,/proj/vm.ofirf,ofirf,6207828,vm_remote_job2,hl-xn127,14m09s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41762,16/07/2023 10:28:37,/proj/vm.ofirf,ofirf,6207939,vm_remote_job2,hl-xn134,6m10s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41763,16/07/2023 10:28:56,/proj/vm.ofirf,ofirf,6207850,vm_remote_job2,hl-xn134,14m28s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41764,16/07/2023 10:29:17,/proj/vm.sharonr,sharonr,6207968,vm_remote_job2,hl-xn124,4m06s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41765,16/07/2023 10:29:25,/proj/vm.ofirf,ofirf,6207882,vm_remote_job2,hl-xn126,12m36s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41766,16/07/2023 10:29:26,/proj/vm.sharonr,sharonr,6208020,vm_remote_job2,hl-xn124,9s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41767,16/07/2023 10:30:17,/proj/users.ofirf,ofirf,6207858,xrun,hl-xn127,13m55s,0s,Done,CORES/1,RAM/10000,,,
41768,16/07/2023 10:30:45,/proj/vm.ofirf,ofirf,6207822,vm_remote_job2,hl-xn126,16m20s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41769,16/07/2023 10:30:48,/proj/vm.sharonr,sharonr,6207974,vm_remote_job2,hl-xn121,5m37s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41770,16/07/2023 10:30:58,/proj/vm.sharonr,sharonr,6208035,vm_remote_job2,hl-xn121,9s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41771,16/07/2023 10:31:07,/proj/vm.ofirf,ofirf,6207994,vm_remote_job2,hl-xn137,4m36s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41772,16/07/2023 10:31:23,/proj/vm.ofirf,ofirf,6207943,vm_remote_job2,hl-xn121,8m33s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41773,16/07/2023 10:32:20,/proj/vm.sharonr,sharonr,6207980,vm_remote_job2,hl-xn126,7m08s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41774,16/07/2023 10:32:38,/proj/vm.sharonr,sharonr,6207986,vm_remote_job2,hl-xn127,7m10s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41775,16/07/2023 10:32:55,/proj/vm.sharonr,sharonr,6208045,vm_remote_job2,hl-xn127,16s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41776,16/07/2023 10:33:10,/proj/vm.ofirf,ofirf,6207920,vm_remote_job2,hl-xn134,12m19s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41777,16/07/2023 10:33:15,/proj/vm.sharonr,sharonr,6207982,vm_remote_job2,hl-xn121,8m03s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41778,16/07/2023 10:33:56,/proj/vm.ofirf,ofirf,6207928,vm_remote_job2,hl-xn134,12m39s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41779,16/07/2023 10:34:00,/proj/vm.ofirf,ofirf,6207962,vm_remote_job2,hl-xn134,9m07s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41780,16/07/2023 10:34:29,/proj/vm.ofirf,ofirf,6208016,vm_remote_job2,hl-xn134,5m45s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41781,16/07/2023 10:34:56,/proj/vm.ofirf,ofirf,6207937,vm_remote_job2,hl-xn137,13m32s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41782,16/07/2023 10:35:00,/proj/vm.ofirf,ofirf,6207958,vm_remote_job2,hl-xn137,10m38s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41783,16/07/2023 10:35:03,/proj/vm.ofirf,ofirf,6207996,vm_remote_job2,hl-xn134,8m04s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41784,16/07/2023 10:35:06,/proj/vm.sharonr,sharonr,6207976,vm_remote_job2,hl-xn124,9m54s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41785,16/07/2023 10:35:30,/proj/vm.ofirf,ofirf,6207912,vm_remote_job2,hl-xn134,15m55s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41786,16/07/2023 10:35:52,/proj/vm.sharonr,sharonr,6207970,vm_remote_job2,hl-xn127,10m41s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41787,16/07/2023 10:35:55,/proj/vm.ofirf,ofirf,6208018,vm_remote_job2,hl-xn134,6m47s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41788,16/07/2023 10:36:07,/proj/users.netaneld,netaneld,6208049,vmanager,hl-xn127,3m01s,0s,Done,CORES/1,RAM/1536,,,
41789,16/07/2023 10:36:42,/proj/vm.ofirf,ofirf,6208010,vm_remote_job2,hl-xn127,9m11s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41790,16/07/2023 10:36:52,/proj/vm.sharonr,sharonr,6208000,vm_remote_job2,hl-xn126,9m22s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41791,16/07/2023 10:37:39,/proj/vm.sharonr,sharonr,6208037,vm_remote_job2,hl-xn121,6m41s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41792,16/07/2023 10:37:57,/proj/vm.ofirf,ofirf,6208041,vm_remote_job2,hl-xn121,6m34s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41793,16/07/2023 10:37:58,/proj/vm.ofirf,ofirf,6208061,vm_remote_job2,hl-xn134,3m29s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41794,16/07/2023 10:38:07,/proj/vm.ofirf,ofirf,6208057,vm_remote_job2,hl-xn134,4m11s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41795,16/07/2023 10:38:13,/proj/vm.sharonr,sharonr,6207972,vm_remote_job2,hl-xn126,13m02s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41796,16/07/2023 10:39:14,/proj/vm.ofirf,ofirf,6208071,vm_remote_job2,hl-xn134,3m44s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41797,16/07/2023 10:40:01,/proj/vm.sharonr,sharonr,6208055,vm_remote_job2,hl-xn121,6m46s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41798,16/07/2023 10:40:16,/proj/vm.ofirf,ofirf,6208014,vm_remote_job2,hl-xn127,11m41s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41799,16/07/2023 10:40:28,/proj/vm.sharonr,sharonr,6208043,vm_remote_job2,hl-xn126,8m07s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41800,16/07/2023 10:40:29,/proj/vm.sharonr,sharonr,6208078,vm_remote_job2,hl-xn127,4m36s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41801,16/07/2023 10:40:42,/proj/vm.sharonr,sharonr,6208022,vm_remote_job2,hl-xn124,11m16s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41802,16/07/2023 10:41:02,/proj/vm.sharonr,sharonr,6207984,vm_remote_job2,hl-xn127,15m49s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41803,16/07/2023 10:41:06,/proj/vm.ofirf,ofirf,6208067,vm_remote_job2,hl-xn134,6m00s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41804,16/07/2023 10:41:11,/time/users.ofirf,ofirf,6208108,dvt_cli.sh,hl-xn134,2m45s,0s,Done,CORES/1,RAM/10000,,,
41805,16/07/2023 10:41:13,/proj/users.juser-vlsi,juser-vlsi,6207932,vmanager,hl-xn134,19m52s,0s,Done,CORES/1,RAM/1536,,,
41806,16/07/2023 10:41:41,/proj/vm.ofirf,ofirf,6208024,vm_remote_job2,hl-xn126,12m04s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41807,16/07/2023 10:41:43,/proj/vm.sharonr,sharonr,6208118,vm_remote_job2,hl-xn126,1m15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41808,16/07/2023 10:41:51,/proj/vm.ofirf,ofirf,6208112,vm_remote_job2,hl-xn134,2m37s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41809,16/07/2023 10:42:03,/time/users.yasmineh,yasmineh,6208136,vwi,hl-xn126,3s,0s,Done,CORES/0,RAM/512,,,
41810,16/07/2023 10:42:21,/proj/vm.ofirf,ofirf,6208033,vm_remote_job2,hl-xn126,11m35s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41811,16/07/2023 10:42:34,/time/users.yasmineh,yasmineh,6208141,vwi,hl-xn126,0s,0s,Done,CORES/0,RAM/512,,,
41812,16/07/2023 10:43:07,/proj/vm.ofirf,ofirf,6208100,vm_remote_job2,hl-xn121,5m10s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41813,16/07/2023 10:43:10,/proj/vm.ofirf,ofirf,6208130,vm_remote_job2,hl-xn134,1m28s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41814,16/07/2023 10:43:22,/time/users.yasmineh,yasmineh,6208146,vwi,hl-xn121,3s,0s,Done,CORES/0,RAM/512,,,
41815,16/07/2023 10:43:25,/proj/vm.sharonr,sharonr,6208092,vm_remote_job2,hl-xn121,5m45s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41816,16/07/2023 10:43:38,/proj/vm.ofirf,ofirf,6208139,vm_remote_job2,hl-xn126,1m17s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41817,16/07/2023 10:43:51,/time/users.yasmineh,yasmineh,6208151,vwi,hl-xn121,0s,0s,Failed,CORES/0,RAM/512,,,
41818,16/07/2023 10:43:59,/proj/vm.ofirf,ofirf,6208039,vm_remote_job2,hl-xn137,12m52s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
41819,16/07/2023 10:44:02,/time/users.yasmineh,yasmineh,6208154,vwi,hl-xn121,0s,0s,Done,CORES/0,RAM/512,,,
